artists,track_name,popularity,duration_ms,danceability,energy,loudness,tempo,track_genre
BaianaSystem,Frevofoguete,18,206066,0.482,0.714,-8.796,155.103,afrobeat
Zé Bigode Orquestra;Guinu,Alfazema Y Guiné (feat. Guinu),17,118388,0.875,0.761,-5.556,129.911,afrobeat
BaianaSystem;Thiago França,Reza Frevo,18,96766,0.451,0.983,-7.436,161.108,afrobeat
Los Amigos Invisibles,Yo No Se,20,132284,0.56,0.822,-9.234,131.774,afrobeat
Calle 13,Electro Movimiento,19,196986,0.803,0.86,-6.522,109.966,afrobeat
Newen Afrobeat,Come y Calla,17,540346,0.795,0.857,-7.772,97.01,afrobeat
Ebo Taylor;Uhuru-Yenzu,Love and Death,18,499733,0.804,0.92,-7.478,108.979,afrobeat
Plastilina Mosh,Tiki Fiesta,19,187173,0.768,0.688,-9.079,125.112,afrobeat
Metá Metá,Man Feriman,18,460120,0.475,0.76,-6.128,109.977,afrobeat
Plastilina Mosh,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19,181026,0.517,0.966,-5.724,98.14,afrobeat
Los Amigos Invisibles,Mango Cool,19,174293,0.527,0.883,-6.799,155.135,afrobeat
Kutiman,Mix Tel Aviv,36,277438,0.751,0.688,-8.023,120.96,afrobeat
Akalé Wubé,Mata,44,230853,0.569,0.496,-11.423,82.822,afrobeat
TB1,Thank You,39,235826,0.775,0.808,-2.038,115.011,afrobeat
Louis Pascal,Life of Grace,34,205973,0.59,0.491,-9.304,193.616,afrobeat
Jungle Fire,Comencemos (Let's Start),44,152600,0.666,0.903,-6.462,111.84,afrobeat
Oneness Of Juju,Breezin',17,329333,0.616,0.476,-11.388,80.318,afrobeat
Becca Folkes,He Turned It,17,243408,0.663,0.872,-5.162,97,afrobeat
Greyboy,Omega,19,64693,0.755,0.876,-8.079,108.383,afrobeat
Ikebe Shakedown,Rio Grande,46,230986,0.445,0.605,-7.509,162.588,afrobeat
The Shaolin Afronauts,"Abyssinian Suite, Pt. 4",41,292228,0.526,0.762,-12.783,110.086,afrobeat
TJ Cream;Ozoro,Haven`t You Heard?,17,189048,0.865,0.443,-11.879,160.001,afrobeat
Jaron Nurse,Uncommon Girl,17,144065,0.908,0.631,-9.078,110.048,afrobeat
Maga Bo;Mestre Camaleão,É da Nossa Cor,17,195386,0.668,0.873,-3.887,116.968,afrobeat
Victor Rice,The Demander,18,138817,0.678,0.785,-8.721,141.557,afrobeat
Sharyn,Burn Brighter / Like I do,17,204661,0.855,0.662,-7.488,113.003,afrobeat
Jlyricz,Searching,16,190714,0.552,0.424,-6.649,204.128,afrobeat
Speedometer,Funky Amigo,17,203414,0.862,0.673,-9.92,113.427,afrobeat
Jungle Fire,Culebro,16,234333,0.581,0.871,-7.66,118.497,afrobeat
Monomono,Give The Beggar A Chance,16,357266,0.548,0.721,-8.986,163.452,afrobeat
Eddie Neblett,100% Worship,17,216893,0.718,0.73,-11.053,120.145,afrobeat
Tony Allen With Africa 70,Jealousy,17,683893,0.866,0.636,-12.801,99.615,afrobeat
Hugh Masekela,Been Such A Long Time Gone,18,239426,0.538,0.663,-9.609,106.814,afrobeat
Girma Bèyènè;Akalé Wubé,Bèmèlkesh Aydèlèm,18,568506,0.76,0.626,-12.927,99.991,afrobeat
Ikebe Shakedown,Sakonsa,16,152040,0.603,0.984,-6.256,131.249,afrobeat
Jungle Fire,Village Hustle,16,240400,0.785,0.874,-8.122,120.102,afrobeat
Niña Dioz;Shigeto,Nubes (feat. Shigeto),19,184991,0.891,0.855,-3.991,115,afrobeat
Ikebe Shakedown,The Viking,16,273280,0.732,0.967,-6.559,110.103,afrobeat
Tony Allen,Ewa,17,251146,0.692,0.884,-8.655,112.976,afrobeat
Geraldo Pino;The Heartbeats,Black Woman Experience - Mixed,17,170493,0.719,0.736,-12.658,123.326,afrobeat
BaianaSystem;Bule Bule,Vixe,18,66866,0.535,0.636,-6.285,111.069,afrobeat
Tony Allen;Ty,Woman To Man,17,287560,0.898,0.801,-7.586,115.028,afrobeat
Mulatu Astatke,Hager Fiker,17,368546,0.677,0.684,-12.91,92.185,afrobeat
Tony Allen,Ise Nla,18,319533,0.774,0.907,-9.914,110,afrobeat
El Rego;Kill Emil,E Nan Mian Nuku,17,235102,0.753,0.877,-7.837,97.985,afrobeat
Tony Allen,Tiger's Skip,17,231640,0.727,0.481,-10.002,147.327,afrobeat
BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica,Água (Adubada),18,206848,0.486,0.586,-8.539,96.954,afrobeat
William Onyeabor,When The Going Is Smooth & Good,17,773800,0.826,0.629,-6.158,128.164,afrobeat
The Budos Band,Smoke Gets In...,18,222906,0.513,0.347,-13.798,107.468,afrobeat
Orchestra Baobab,Clementine Jam,18,300413,0.545,0.664,-8.202,96.602,afrobeat
Los Amigos Invisibles,Que Rico,20,146076,0.556,0.75,-8.921,130.915,afrobeat
Bixiga 70,Balboa Dub,17,264973,0.644,0.831,-8.835,126.061,afrobeat
Samuca e a Selva,Vermelhos de Ciclos,16,242000,0.753,0.728,-6.071,144.003,afrobeat
Los Amigos Invisibles,Como Sabes Tú,19,219226,0.5,0.926,-5.52,74.973,afrobeat
Jorge Drexler,Tatuaje,18,301413,0.532,0.571,-7.792,79.529,afrobeat
Samuca e a Selva,Amor de Índio,17,275149,0.57,0.386,-13.635,150.141,afrobeat
Hugh Masekela,Marketplace,18,331040,0.696,0.249,-17.176,92.286,afrobeat
Hugh Masekela,Chileshe,17,378893,0.656,0.85,-3.685,88.955,afrobeat
Mulatu Astatke;The Heliocentrics,Chinese New Year,17,226400,0.57,0.698,-10.008,116.416,afrobeat
Antibalas,Talkatif,16,576133,0.695,0.942,-6.379,136.029,afrobeat
Plastilina Mosh,Savage Sucker Boy Featuring Pocahontas Freaky Groove,19,212893,0.324,0.826,-8.127,128.375,afrobeat
Lara George,Dansaki,39,324572,0.701,0.94,-2.963,139.497,afrobeat
The Dynamics,Move on Up,48,292571,0.845,0.769,-7.838,145.985,afrobeat
El Michels Affair,Ala Vida,42,232357,0.647,0.386,-10.388,80.833,afrobeat
Jorge Drexler,La edad del cielo,56,219493,0.668,0.261,-13.003,147.446,afrobeat
Nomo,Discontinued,16,482786,0.394,0.73,-8.74,85.866,afrobeat
The Budos Band,T.I.B.W.F.,52,160600,0.674,0.607,-7.76,77.845,afrobeat
A Mose,Faraway,16,171702,0.701,0.739,-5.209,100.981,afrobeat
Girma Bèyènè;Akalé Wubé,Enkèn Yèlélèbesh,45,238440,0.74,0.492,-8.72,128.648,afrobeat
Buyepongo,Cantarito,17,324986,0.571,0.783,-7.893,121.39,afrobeat
J Prince,Must Reach,17,184800,0.808,0.778,-4.791,100.009,afrobeat
Calle 13,El Avión Se Cae,19,257693,0.759,0.78,-8.007,125.05,afrobeat
Assagai,Telephone Girl,17,214533,0.604,0.52,-12.658,102.502,afrobeat
Bacao Rhythm & Steel Band,Represent,17,199398,0.717,0.513,-7.916,92.968,afrobeat
Morbo y Mambo,Chori 95,17,251453,0.472,0.821,-6.471,95.93,afrobeat
J Prince,Blood,17,216442,0.85,0.902,-5.441,127.968,afrobeat
Bacao Rhythm & Steel Band,Tender Trap,17,213631,0.69,0.707,-3.826,94.275,afrobeat
Lack Of Afro,The Outsider,49,227346,0.681,0.838,-6.538,112.608,afrobeat
Voilaaa;Rama Traore,Tu Mens Devant Moi,17,247255,0.817,0.601,-11.881,129.971,afrobeat
Orgone,Sweet Feet,18,229633,0.766,0.722,-7.949,122.369,afrobeat
Voilaaa;Lass;JKriv,Ku La Foon - JKriv Remix,16,398280,0.811,0.598,-11.6,119.998,afrobeat
The Funkees,Akula Owu Onyeara,39,448914,0.701,0.702,-10.323,110.721,afrobeat
Los Pirañas,Puerta del sol,16,270090,0.573,0.856,-7.321,103.748,afrobeat
Ebo Taylor;Pat Thomas;Henrik Schwarz,Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,49,563866,0.761,0.626,-12.634,124.024,afrobeat
Voilaaa;Pat Kalla,Faut Pas Dire Des Choses Comme Ça,16,275162,0.738,0.717,-13.001,134.668,afrobeat
Buena Onda Reggae Club,Song for Rollins,16,219346,0.841,0.577,-7.544,90.522,afrobeat
Timoneki,Donde Vas,16,271457,0.564,0.62,-7.976,180.008,afrobeat
The Daktaris,Upside Down,16,254920,0.66,0.807,-8.557,113.893,afrobeat
Brownout;Brown Sabbath;Alex Maas,Hand of Doom,17,463991,0.379,0.543,-8.478,146.446,afrobeat
Nomade Orquestra;Edgar,Constante Mesmice,16,307493,0.743,0.643,-6.578,128.029,afrobeat
Eddie Neblett,Stepping Out,17,256391,0.75,0.705,-9.782,119.898,afrobeat
Vaudou Game,Tata fatiguée,17,223350,0.76,0.667,-6.134,109.774,afrobeat
La Misa Negra,Vení Pa’ Ca,16,219466,0.646,0.486,-6.628,160.104,afrobeat
Lack Of Afro,Beautiful Here,17,232546,0.833,0.675,-9.076,110.865,afrobeat
Plastilina Mosh,Nordic Laser,17,141333,0.364,0.977,-4.196,147.087,afrobeat
Lack Of Afro;Camila Recchio;Wax,You Could Do Better,18,159975,0.701,0.704,-5.541,96.067,afrobeat
Calle 13,Cabe-c-o,19,213253,0.733,0.732,-5.761,91.928,afrobeat
Manu Dibango,Soul Saxes Meeting,17,178428,0.636,0.826,-7.486,102.809,afrobeat
Jor'dan Armstrong;DIXSON,No Way (feat. Darius Scott),18,314315,0.481,0.596,-8.075,99.96,afrobeat
Ebo Taylor,Mind Your Own Business,18,313866,0.622,0.907,-9.021,125.77,afrobeat
Lafayette Afro Rock Band,I Love Music - Remastered,17,430986,0.512,0.851,-6.583,132.212,afrobeat
The Poets Of Rhythm,It Came Over Me,17,208933,0.438,0.393,-8.877,60.587,afrobeat
Jorge Drexler,Radar,18,247586,0.575,0.771,-5.977,77.394,afrobeat
Jor'dan Armstrong,Reverse Effect,17,306372,0.704,0.486,-7.189,139.957,afrobeat
Mulatu Astatke,I Faram Gami I Faram - taken from Mulatu Steps Ahead,17,333400,0.538,0.593,-7.798,86.564,afrobeat
Orgone,It's What You Do,17,374853,0.746,0.811,-9.713,109.133,afrobeat
Samuca e a Selva,Sincronia,16,212683,0.791,0.546,-8.81,100.064,afrobeat
Mulatu Astatke;The Heliocentrics,Live From Tigre Lounge,17,174053,0.656,0.809,-8.175,132.404,afrobeat
Jorge Drexler,Bienvenida,18,297973,0.789,0.532,-8.555,112.732,afrobeat
Jorge Drexler,No te creas,17,231893,0.623,0.803,-5.523,126.61,afrobeat
Los Amigos Invisibles,Quiero Desintegrar a Tu Novio,19,206400,0.778,0.739,-5.56,107.967,afrobeat
Ali Farka Touré;Toumani Diabaté,Kana Kassy,8,250013,0.583,0.44,-8.75,101.799,afrobeat
Bola Johnson,Lagos Sisi,44,203040,0.718,0.626,-9.049,107.288,afrobeat
Fela Kuti;Afrika 70,Expensive Shit,36,793200,0.612,0.876,-7.668,123.866,afrobeat
Azarel;Leor,Who Am I (Psalm 8:4),16,182608,0.733,0.342,-15.834,184.058,afrobeat
The Bamboos;Washington,The Wilhelm Scream,47,268040,0.565,0.621,-5.62,150.036,afrobeat
Edem Evangelist,Knocking on Your Door,16,194403,0.696,0.769,-4.457,98.031,afrobeat
Nkumba System;Mamani Keïta,Paisano,16,238201,0.66,0.717,-10.441,165.259,afrobeat
Menahan Street Band,Home Again,52,202240,0.587,0.732,-8.097,96.848,afrobeat
Chico Mann;Captain Planet,Ariwoko,16,249451,0.72,0.837,-5.98,81.997,afrobeat
Rehmahz;Oba Reengy,Manasseh,16,151354,0.631,0.602,-10.398,102.08,afrobeat
Tony Allen;Damon Albarn;Ty,Every Season,46,247306,0.751,0.735,-6.358,163.852,afrobeat
Jlyricz,Enjoyment,15,181900,0.803,0.41,-7.662,90.006,afrobeat
Jungle Fire,Quémalo,16,220986,0.574,0.893,-6.784,95.437,afrobeat
Becca Folkes,Grateful,16,252029,0.74,0.835,-5.857,119.975,afrobeat
Timoneki,Alma,17,259353,0.522,0.62,-8.016,139.837,afrobeat
cacique'97,Jorge de Capadócia,16,355946,0.78,0.818,-8.631,114.989,afrobeat
Jaron Nurse,Keep It Clean,16,225071,0.56,0.644,-5.826,82.505,afrobeat
Vaudou Game,Locataire,16,223480,0.743,0.872,-9.258,118.904,afrobeat
Grupo Fantasma,Gimme Some,16,297346,0.736,0.976,-6.19,128.019,afrobeat
Joshua Ali,Blanket,18,213804,0.851,0.865,-5.779,99.972,afrobeat
Mandrill,Happy Beat,17,318160,0.767,0.823,-7.006,107.857,afrobeat
Grupo Fantasma,El Sabio Soy Yo,16,235760,0.675,0.731,-6.186,95.1,afrobeat
São Paulo Ska Jazz;Zem Audu,Skaramouche,17,201560,0.692,0.917,-5.15,101.821,afrobeat
Dele Ojo,Bouncing Bona,16,180320,0.711,0.776,-5.148,116.388,afrobeat
Brownout;Brown Sabbath,Snowblind,17,375112,0.438,0.737,-6.648,113.957,afrobeat
Buena Onda Reggae Club,Song for Rollins,16,219346,0.841,0.577,-7.544,90.522,afrobeat
The Polyversal Souls;Sir Frank Karikari,Odo Agye Gye Me,16,217652,0.813,0.693,-7.32,114.206,afrobeat
The Mauskovic Dance Band,Analog Fruit,17,193900,0.605,0.749,-9.748,143.065,afrobeat
Höröyá,Mansa Fela,15,344410,0.746,0.881,-6.687,130.988,afrobeat
Ikebe Shakedown,Not Another Drop (Reprise),16,82400,0.729,0.752,-12.385,105.512,afrobeat
Africania,Cachoeira,16,348066,0.698,0.707,-10.331,99.009,afrobeat
Orquestra Voadora,Expensive Shit,17,327066,0.833,0.727,-7.346,123.028,afrobeat
Tony Allen,African Man,17,303133,0.692,0.98,-4.335,114.956,afrobeat
A Mose;Marizu,Follow me,17,201069,0.506,0.621,-9.928,97.109,afrobeat
Criolo,Freguês da Meia Noite (Instrumental),15,251346,0.538,0.379,-10.031,175.949,afrobeat
Tony Allen;T$unami811,Très magnifique,17,203120,0.725,0.875,-7.267,155.057,afrobeat
Juanafé;Los Celestinos,Fiesta,17,220781,0.586,0.754,-8.357,156.831,afrobeat
The Bamboos;Kylie Auldist,What I Know,17,247693,0.747,0.77,-5.169,97.99,afrobeat
Plastilina Mosh,Graceland,18,217333,0.627,0.856,-8.674,96.963,afrobeat
Orchestra Baobab,Cabral,17,507053,0.657,0.419,-5.986,166.588,afrobeat
Jorge Drexler,Veneno,17,203733,0.535,0.344,-10.61,152.381,afrobeat
Plastilina Mosh,Millionaire,19,210746,0.815,0.757,-7.126,93.571,afrobeat
Wganda Kenya,Yoro,17,224426,0.797,0.69,-7.565,114.097,afrobeat
Jackie Mittoo,Drum Song,18,264133,0.694,0.412,-12.59,95.805,afrobeat
Ondatrópica,Ska Fuentes,17,261950,0.685,0.811,-5.319,122.915,afrobeat
Jackie Mittoo,Hot Tamale,18,143773,0.684,0.399,-8.089,92.906,afrobeat
Orquestra Brasileira de Música Jamaicana,Tico-Tico no Fubá,17,246893,0.832,0.724,-5.64,131.949,afrobeat
Los Amigos Invisibles,Voltaren's Dream,18,268600,0.698,0.765,-8.764,100.012,afrobeat
Calle 13;Rubén Blades;La Chilinga,La Perla (feat. Rubén Blades & La Chilinga),18,416133,0.735,0.681,-7.757,90.003,afrobeat
Wganda Kenya,El Caterete,17,254720,0.55,0.921,-6.961,117.833,afrobeat
Monophonics;Kelly Finnigan,It's Only Us,48,298973,0.477,0.615,-6.504,86.472,afrobeat
Whitefield Brothers,Safari Strut,46,199572,0.677,0.862,-5.016,109.965,afrobeat
Monophonics,La La La Love Me,47,200600,0.546,0.54,-5.879,87.967,afrobeat
Gil Joe,Thanksgiving,17,173531,0.771,0.809,-5.36,101.066,afrobeat
Monomono,Tire Loma Da Nigbehin,16,286480,0.598,0.576,-9.442,107.997,afrobeat
Kutiman;Elif Çağlar,Remotely Close: Silkyway,16,230998,0.755,0.612,-9.645,110.019,afrobeat
Greyboy;Bing Ji Ling,So Good,18,190786,0.808,0.364,-10.472,87.07,afrobeat
Menahan Street Band;Saundra Williams,There's a New Day Coming,17,143120,0.382,0.507,-8.179,135.787,afrobeat
El Michels Affair,Blind Love,16,177173,0.584,0.629,-12.071,150.745,afrobeat
Jor'dan Armstrong,IN,17,168209,0.664,0.622,-5.619,79.972,afrobeat
J Prince,Good oh,16,225388,0.83,0.842,-4.391,118.023,afrobeat
Marizu,I Am,16,184800,0.631,0.764,-4.298,100.056,afrobeat
El Rego,Djobime,15,155786,0.532,0.56,-8.493,142.651,afrobeat
Bacao Rhythm & Steel Band,Look Out Baby (Here I Come) (Bonus Track),16,142353,0.64,0.984,-7.348,113.508,afrobeat
The Daktaris,Voodoo Soul Stew,16,267360,0.822,0.68,-6.997,100.244,afrobeat
Ikebe Shakedown,The Ally,16,189240,0.641,0.57,-8.242,107.927,afrobeat
The Souljazz Orchestra,Agbara,16,301986,0.683,0.923,-6.454,120.004,afrobeat
Lafayette Afro Rock Band,Baba Hya - Remastered,16,329365,0.436,0.915,-5.147,88.39,afrobeat
The Sorcerers,Beneath the City of the Monkey God,16,244440,0.63,0.198,-8.782,60.402,afrobeat
Lack Of Afro;Elliott Cole,Back to the Day,18,189296,0.712,0.604,-7.726,97.938,afrobeat
Lack Of Afro;Herbal T,One World,17,235974,0.677,0.746,-10.734,97.075,afrobeat
Bacao Rhythm & Steel Band,Getting Nasty,16,177952,0.622,0.551,-8.458,95.124,afrobeat
Niña Dioz;Ceci Bastida;Lido Pimienta,Tambalea (feat. Lido Pimienta & Ceci Bastida),19,241966,0.791,0.575,-5.222,135.958,afrobeat
Gilles Peterson's Havana Cultura Band,Me Queda Voz,16,206040,0.77,0.799,-5.728,86.964,afrobeat
Manu Dibango,Tropical Garden,16,502693,0.615,0.397,-17.526,169,afrobeat
Vaudou Game,Chérie Nye,16,270173,0.748,0.808,-6.1,142.363,afrobeat
Manu Dibango,Ba-Kuba,16,233002,0.535,0.658,-8.559,107.382,afrobeat
La Misa Negra,Me Voy Pa’ Porce,16,246226,0.605,0.732,-6.681,178.022,afrobeat
Vaudou Game,Elle décide,16,222493,0.772,0.857,-6.858,111.367,afrobeat
Speedometer;Ria Currie,You've Made Me So Very Happy featuring Ria Currie,17,236013,0.678,0.71,-6.068,99.136,afrobeat
Fela Kuti,Shuffering and Shmiling,16,745386,0.825,0.837,-6.752,123.02,afrobeat
William Onyeabor,Better Change Your Mind - Mixed,16,153306,0.803,0.67,-9.929,117.457,afrobeat
The Souljazz Orchestra,Tambour à deux peaux,16,238805,0.719,0.828,-7.509,104.036,afrobeat
Los Amigos Invisibles,Cara E' Pasmao',19,202346,0.715,0.925,-3.932,103.006,afrobeat
The New Mastersounds,Freckles,50,223600,0.787,0.834,-6.16,113.337,afrobeat
BaianaSystem;Buguinha Dub;Orquestra Afrosinfônica,Fogo (Adubado),17,130602,0.67,0.632,-7.291,94.031,afrobeat
Meridian Brothers,"Yo Soy Tu Padre, Yo Te Fabriqué",16,319213,0.645,0.551,-10.301,96.225,afrobeat
Los Amigos Invisibles,Goldmember,18,57786,0.583,0.954,-4.263,133.959,afrobeat
Plastilina Mosh,International Stereo (Bassass),19,175560,0.663,0.895,-7.837,133.704,afrobeat
Manu Dibango,Soul Fiesta,16,128985,0.58,0.984,-5.592,136.671,afrobeat
Jor'dan Armstrong,No Nah,17,232610,0.757,0.673,-6.553,100.024,afrobeat
Manu Dibango;Cuarteto Patria,Yerberito,16,298293,0.697,0.723,-6.606,124.604,afrobeat
William Onyeabor,The Moon and the Sun,16,560280,0.615,0.838,-6.449,145.961,afrobeat
Los Amigos Invisibles,Cuchi-cuchi,19,321541,0.566,0.778,-7.04,125.423,afrobeat
The New Mastersounds,Cigar Time,18,413480,0.601,0.616,-10.865,112.775,afrobeat
Los Amigos Invisibles,Dame el Mambo,19,268580,0.74,0.866,-5.414,119.98,afrobeat
Antibalas,Hypocrite,16,306106,0.7,0.94,-6.782,114.15,afrobeat
Meridian Brothers,La Gitana Me Ha Dejado - Salsa Electrónica,16,405653,0.762,0.512,-8.633,96.428,afrobeat
Los Amigos Invisibles,Reino Animal,19,238373,0.733,0.862,-5.813,107.981,afrobeat
